Solution Label,Type,Element,Flags,Soln Conc,Units,Corr Con,Units,Int
CC18-341,Samp,K MultiCal,,-,ppm,33.54,-,-
CC18-341,Samp,Mg 280.270,x,48.62,ppm,48.62,ppm,6303094
CC18-341,Samp,Mn 259.372,,6.83,ppm,6.83,ppm,579151
CC18-341,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,154.6
CC18-341,Samp,Na MultiCal,,-,ppm,1.05,-,-
CC18-341,Samp,Ni 230.299,,0.23,ppm,0.23,ppm,2629
CC18-341,Samp,P multical,,-,ppm,5.36,-,-
CC18-341,Samp,S 181.972,,2.21,ppm,2.21,ppm,941.4
CC18-341,Samp,Zn 206.200,,0.39,ppm,0.39,ppm,1674
CC18-342,Samp,Al 394.401,,256.5,ppm,256.5,ppm,4744215
CC18-342,Samp,Ca 422.673,,10.97,ppm,10.97,ppm,4196558
CC18-342,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9231
CC18-342,Samp,Fe 238.204,,241,ppm,241,ppm,7639284
CC18-342,Samp,K MultiCal,,-,ppm,33.34,-,-
CC18-342,Samp,Mg 280.270,x,51.45,ppm,51.45,ppm,6674354
CC18-342,Samp,Mn 259.372,,8.07,ppm,8.07,ppm,684047
CC18-342,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,128.5
CC18-342,Samp,Na MultiCal,,-,ppm,0.99,-,-
CC18-342,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2653
CC18-342,Samp,P multical,,-,ppm,5.08,-,-
CC18-342,Samp,S 181.972,,2.01,ppm,2.01,ppm,860.2
CC18-342,Samp,Zn 206.200,,0.4,ppm,0.4,ppm,1720
CC18-343,Samp,Al 394.401,x,336.8,ppm,336.8,ppm,5598405
CC18-343,Samp,Ca 422.673,,23.47,ppm,23.47,ppm,6825072
CC18-343,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10833
CC18-343,Samp,Fe 238.204,x,289.6,ppm,289.6,ppm,8748049
CC18-343,Samp,K MultiCal,,-,ppm,56.69,-,-
CC18-343,Samp,Mg 280.270,x,72.58,ppm,72.58,ppm,9445365
CC18-343,Samp,Mn 259.372,,6.25,ppm,6.25,ppm,530852
CC18-343,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,136.5
CC18-343,Samp,Na MultiCal,,-,ppm,0.97,-,-
CC18-343,Samp,Ni 230.299,,0.31,ppm,0.31,ppm,3508
CC18-343,Samp,P multical,,-,ppm,5.18,-,-
CC18-343,Samp,S 181.972,,2.11,ppm,2.11,ppm,901.9
CC18-343,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1875
CC18-344,Samp,Al 394.401,x,344.9,ppm,344.9,ppm,5683912
CC18-344,Samp,Ca 422.673,,23.56,ppm,23.56,ppm,6832872
CC18-344,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,11200
CC18-344,Samp,Fe 238.204,x,291.7,ppm,291.7,ppm,8796517
CC18-344,Samp,K MultiCal,,-,ppm,56.12,-,-
CC18-344,Samp,Mg 280.270,x,76.24,ppm,76.24,ppm,9924879
CC18-344,Samp,Mn 259.372,,6.23,ppm,6.23,ppm,528785
CC18-344,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,125.2
CC18-344,Samp,Na MultiCal,,-,ppm,0.92,-,-
CC18-344,Samp,Ni 230.299,,0.33,ppm,0.33,ppm,3712
CC18-344,Samp,P multical,,-,ppm,5.06,-,-
CC18-344,Samp,S 181.972,,2.16,ppm,2.16,ppm,921
CC18-344,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1894
CC18-345,Samp,Al 394.401,x,313.2,ppm,313.2,ppm,5347208
CC18-345,Samp,Ca 422.673,,11.75,ppm,11.75,ppm,4424488
CC18-345,Samp,Cu 324.754,,0.2,ppm,0.2,ppm,11375
CC18-345,Samp,Fe 238.204,,257,ppm,257,ppm,8005836
CC18-345,Samp,K MultiCal,,-,ppm,42.65,-,-
CC18-345,Samp,Mg 280.270,x,65.26,ppm,65.26,ppm,8484819
CC18-345,Samp,Mn 259.372,,6.84,ppm,6.84,ppm,580575
CC18-345,Samp,Mo 204.598,v,0.04,ppm,0.04,ppm,252.8
CC18-345,Samp,Na MultiCal,,-,ppm,0.98,-,-
CC18-345,Samp,Ni 230.299,,0.27,ppm,0.27,ppm,3085
CC18-345,Samp,P multical,,-,ppm,5.06,-,-
CC18-345,Samp,S 181.972,,2.08,ppm,2.08,ppm,887.5
CC18-345,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1748
CC18-346,Samp,Al 394.401,x,333.8,ppm,333.8,ppm,5566345
CC18-346,Samp,Ca 422.673,,13,ppm,13,ppm,4775165
CC18-346,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10690
CC18-346,Samp,Fe 238.204,,254.1,ppm,254.1,ppm,7941354
CC18-346,Samp,K MultiCal,,-,ppm,42.54,-,-
CC18-346,Samp,Mg 280.270,x,66.39,ppm,66.39,ppm,8633979
CC18-346,Samp,Mn 259.372,,7.03,ppm,7.03,ppm,596212
CC18-346,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,185.6
CC18-346,Samp,Na MultiCal,,-,ppm,1.07,-,-
CC18-346,Samp,Ni 230.299,,0.27,ppm,0.27,ppm,3030
CC18-346,Samp,P multical,,-,ppm,5.03,-,-
CC18-346,Samp,S 181.972,,1.94,ppm,1.94,ppm,831
CC18-346,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1777
CC18-347,Samp,Al 394.401,x,272.5,ppm,272.5,ppm,4913906
CC18-347,Samp,Ca 422.673,,11.64,ppm,11.64,ppm,4391673
CC18-347,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9982
CC18-347,Samp,Fe 238.204,,235.2,ppm,235.2,ppm,7498629
CC18-347,Samp,K MultiCal,,-,ppm,39.36,-,-
CC18-347,Samp,Mg 280.270,x,60.04,ppm,60.04,ppm,7801398
CC18-347,Samp,Mn 259.372,,8.02,ppm,8.02,ppm,679159
CC18-347,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,173.5
CC18-347,Samp,Na MultiCal,C,-,ppm,119.5,-,-
CC18-347,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2661
CC18-347,Samp,P multical,,-,ppm,6.16,-,-
CC18-347,Samp,S 181.972,,2.08,ppm,2.08,ppm,886.7
CC18-347,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1766
CC18-348,Samp,Al 394.401,x,294.3,ppm,294.3,ppm,5145971
CC18-348,Samp,Ca 422.673,,13.6,ppm,13.6,ppm,4934739
CC18-348,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10309
CC18-348,Samp,Fe 238.204,,227.4,ppm,227.4,ppm,7315201
CC18-348,Samp,K MultiCal,,-,ppm,40.25,-,-
CC18-348,Samp,Mg 280.270,x,61.77,ppm,61.77,ppm,8027986
CC18-348,Samp,Mn 259.372,,7.68,ppm,7.68,ppm,651197
CC18-348,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,152
CC18-348,Samp,Na MultiCal,,-,ppm,0.97,-,-
CC18-348,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2745
CC18-348,Samp,P multical,,-,ppm,5.37,-,-
CC18-348,Samp,S 181.972,,2.17,ppm,2.17,ppm,927
CC18-348,Samp,Zn 206.200,,0.45,ppm,0.45,ppm,1927
CC18-349,Samp,Al 394.401,uv,-0.04,ppm,-0.04,ppm,222.2
CC18-349,Samp,Ca 422.673,uv,-0.08,ppm,-0.08,ppm,103.6
CC18-349,Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,194.1
CC18-349,Samp,Fe 238.204,uv,0,ppm,0,ppm,42.72
CC18-349,Samp,Mg 280.270,v,0.01,ppm,0.01,ppm,109.7
CC18-349,Samp,Mn 259.372,v,0,ppm,0,ppm,27.6
CC18-349,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,82.15
CC18-349,Samp,Ni 230.299,uv,0,ppm,0,ppm,59.73
CC18-349,Samp,P multical,,-,ppm,0.03,-,-
CC18-349,Samp,S 181.972,uv,-0.05,ppm,-0.05,ppm,28.46
CC18-349,Samp,Zn 206.200,uv,-0.01,ppm,-0.01,ppm,13.97
CC18-350,Samp,Al 394.401,x,312.6,ppm,312.6,ppm,5340506
CC18-350,Samp,Ca 422.673,,14.05,ppm,14.05,ppm,5052825
CC18-350,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,11173
CC18-350,Samp,Fe 238.204,x,294.5,ppm,294.5,ppm,8858577
CC18-350,Samp,K MultiCal,,-,ppm,42.42,-,-
CC18-350,Samp,Mg 280.270,x,71.66,ppm,71.66,ppm,9324235
CC18-350,Samp,Mn 259.372,,9.27,ppm,9.27,ppm,783933
CC18-350,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,187.7
CC18-350,Samp,Na MultiCal,,-,ppm,1.44,-,-
CC18-350,Samp,Ni 230.299,,0.27,ppm,0.27,ppm,3021
CC18-350,Samp,P multical,,-,ppm,5.71,-,-
CC18-350,Samp,S 181.972,,2.14,ppm,2.14,ppm,912.4
CC18-350,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1849
CC18-351,Samp,Al 394.401,x,355.8,ppm,355.8,ppm,5799971
CC18-351,Samp,Ca 422.673,,9.37,ppm,9.37,ppm,3697101
CC18-351,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,11071
CC18-351,Samp,Fe 238.204,x,349.2,ppm,349.2,ppm,10102013
CC18-351,Samp,K MultiCal,,-,ppm,49.93,-,-
CC18-351,Samp,Mg 280.270,x,65.8,ppm,65.8,ppm,8555843
CC18-351,Samp,Mn 259.372,,8.77,ppm,8.77,ppm,742176
CC18-351,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,148.9
CC18-351,Samp,Na MultiCal,,-,ppm,1.32,-,-
CC18-351,Samp,Ni 230.299,,0.29,ppm,0.29,ppm,3238
CC18-351,Samp,P multical,,-,ppm,5.38,-,-
CC18-351,Samp,S 181.972,,1.9,ppm,1.9,ppm,815.3
CC18-351,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1991
CC18-352,Samp,Al 394.401,x,368,ppm,368,ppm,5929502
CC18-352,Samp,Ca 422.673,,11.12,ppm,11.12,ppm,4240964
CC18-352,Samp,Cu 324.754,,0.22,ppm,0.22,ppm,12674
CC18-352,Samp,Fe 238.204,x,373.1,ppm,373.1,ppm,10644610
CC18-352,Samp,K MultiCal,,-,ppm,53.74,-,-
CC18-352,Samp,Mg 280.270,x,69.62,ppm,69.62,ppm,9056842
CC18-352,Samp,Mn 259.372,,9.52,ppm,9.52,ppm,805397
CC18-352,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,172.4
CC18-352,Samp,Na MultiCal,,-,ppm,1.29,-,-
CC18-352,Samp,Ni 230.299,,0.32,ppm,0.32,ppm,3606
CC18-352,Samp,P multical,,-,ppm,5.17,-,-
CC18-352,Samp,S 181.972,,1.96,ppm,1.96,ppm,841
CC18-352,Samp,Zn 206.200,,0.54,ppm,0.54,ppm,2300
CC18-353,Samp,Al 394.401,x,280.3,ppm,280.3,ppm,4996712
CC18-353,Samp,Ca 422.673,,10.88,ppm,10.88,ppm,4167556
CC18-353,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,10050
CC18-353,Samp,Fe 238.204,x,278.3,ppm,278.3,ppm,8491200
CC18-353,Samp,K MultiCal,,-,ppm,34.89,-,-
CC18-353,Samp,Mg 280.270,x,55.63,ppm,55.63,ppm,7223015
CC18-353,Samp,Mn 259.372,,9.55,ppm,9.55,ppm,807979
CC18-353,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,166.2
CC18-353,Samp,Na MultiCal,,-,ppm,1.18,-,-
CC18-353,Samp,Ni 230.299,,0.23,ppm,0.23,ppm,2554
CC18-353,Samp,P multical,,-,ppm,5.41,-,-
CC18-353,Samp,S 181.972,,2,ppm,2,ppm,857.8
CC18-353,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1847
CC18-354,Samp,Al 394.401,x,272.6,ppm,272.6,ppm,4915755
CC18-354,Samp,Ca 422.673,,10.7,ppm,10.7,ppm,4112321
CC18-354,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9399
CC18-354,Samp,Fe 238.204,,247.4,ppm,247.4,ppm,7788354
CC18-354,Samp,K MultiCal,,-,ppm,30.17,-,-
CC18-354,Samp,Mg 280.270,x,53.18,ppm,53.18,ppm,6901654
CC18-354,Samp,Mn 259.372,,8.87,ppm,8.87,ppm,750887
CC18-354,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,188.8
CC18-354,Samp,Na MultiCal,,-,ppm,1.28,-,-
CC18-354,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2401
CC18-354,Samp,P multical,,-,ppm,4.71,-,-
CC18-354,Samp,S 181.972,,1.74,ppm,1.74,ppm,753.1
CC18-354,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1748
CC18-355,Samp,Al 394.401,x,280.1,ppm,280.1,ppm,4995469
CC18-355,Samp,Ca 422.673,,14.03,ppm,14.03,ppm,5046874
CC18-355,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10396
CC18-355,Samp,Fe 238.204,,255.9,ppm,255.9,ppm,7980965
CC18-355,Samp,K MultiCal,,-,ppm,40.23,-,-
CC18-355,Samp,Mg 280.270,x,67.1,ppm,67.1,ppm,8727316
CC18-355,Samp,Mn 259.372,,11.44,ppm,11.44,ppm,964995
CC18-355,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,151.3
CC18-355,Samp,Na MultiCal,,-,ppm,1.22,-,-
CC18-355,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2772
CC18-355,Samp,P multical,,-,ppm,6.96,-,-
CC18-355,Samp,S 181.972,,2.21,ppm,2.21,ppm,940.3
CC18-355,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1891
CC18-356,Samp,Al 394.401,x,280.7,ppm,280.7,ppm,5001643
CC18-356,Samp,Ca 422.673,,13.92,ppm,13.92,ppm,5019176
CC18-356,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10546
CC18-356,Samp,Fe 238.204,x,281.9,ppm,281.9,ppm,8571977
CC18-356,Samp,K MultiCal,,-,ppm,37.35,-,-
CC18-356,Samp,Mg 280.270,x,67.34,ppm,67.34,ppm,8758792
CC18-356,Samp,Mn 259.372,,11.37,ppm,11.37,ppm,959163
CC18-356,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,158.6
CC18-356,Samp,Na MultiCal,,-,ppm,1.14,-,-
CC18-356,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2827
CC18-356,Samp,P multical,,-,ppm,6.04,-,-
CC18-356,Samp,S 181.972,,2.25,ppm,2.25,ppm,955.8
CC18-356,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1830
CC18-357,Samp,Al 394.401,x,265.5,ppm,265.5,ppm,4839710
CC18-357,Samp,Ca 422.673,,13.93,ppm,13.93,ppm,5021471
CC18-357,Samp,Cu 324.754,,0.2,ppm,0.2,ppm,11748
CC18-357,Samp,Fe 238.204,,254,ppm,254,ppm,7939380
CC18-357,Samp,K MultiCal,,-,ppm,23.94,-,-
CC18-357,Samp,Mg 280.270,x,45.91,ppm,45.91,ppm,5947558
CC18-357,Samp,Mn 259.372,,8.32,ppm,8.32,ppm,704377
CC18-357,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,145.6
CC18-357,Samp,Na MultiCal,,-,ppm,1.29,-,-
CC18-357,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2224
CC18-357,Samp,P multical,,-,ppm,6.41,-,-
CC18-357,Samp,S 181.972,,2.29,ppm,2.29,ppm,975.4
CC18-357,Samp,Zn 206.200,,0.47,ppm,0.47,ppm,1998
CC18-358,Samp,Al 394.401,x,282.8,ppm,282.8,ppm,5023369
CC18-358,Samp,Ca 422.673,,12.23,ppm,12.23,ppm,4560586
CC18-358,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9648
CC18-358,Samp,Fe 238.204,x,274.5,ppm,274.5,ppm,8404157
CC18-358,Samp,K MultiCal,,-,ppm,28.69,-,-
CC18-358,Samp,Mg 280.270,x,49.67,ppm,49.67,ppm,6440454
CC18-358,Samp,Mn 259.372,,8.93,ppm,8.93,ppm,756049
CC18-358,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,181
CC18-358,Samp,Na MultiCal,,-,ppm,1.25,-,-
CC18-358,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2361
CC18-358,Samp,P multical,,-,ppm,5.57,-,-
CC18-358,Samp,S 181.972,,1.89,ppm,1.89,ppm,812.4
CC18-358,Samp,Zn 206.200,,0.45,ppm,0.45,ppm,1914
CC18-359,Samp,Al 394.401,x,344.1,ppm,344.1,ppm,5675747
CC18-359,Samp,Ca 422.673,,16.24,ppm,16.24,ppm,5577427
CC18-359,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10604
CC18-359,Samp,Fe 238.204,x,273.9,ppm,273.9,ppm,8392166
CC18-359,Samp,K MultiCal,,-,ppm,55.8,-,-
CC18-359,Samp,Mg 280.270,x,83.54,ppm,83.54,ppm,10882686
CC18-359,Samp,Mn 259.372,,13.07,ppm,13.07,ppm,1100429
CC18-359,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,143
CC18-359,Samp,Na MultiCal,,-,ppm,1.49,-,-
CC18-359,Samp,Ni 230.299,,0.27,ppm,0.27,ppm,2986
CC18-359,Samp,P multical,,-,ppm,6.89,-,-
CC18-359,Samp,S 181.972,,2.71,ppm,2.71,ppm,1141
CC18-359,Samp,Zn 206.200,,0.48,ppm,0.48,ppm,2056
CC18-360,Samp,Al 394.401,x,364.3,ppm,364.3,ppm,5890874
CC18-360,Samp,Ca 422.673,,16.84,ppm,16.84,ppm,5710002
CC18-360,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10407
CC18-360,Samp,Fe 238.204,x,285.1,ppm,285.1,ppm,8645460
CC18-360,Samp,K MultiCal,,-,ppm,58.09,-,-
CC18-360,Samp,Mg 280.270,x,88.23,ppm,88.23,ppm,11498277
CC18-360,Samp,Mn 259.372,,12.61,ppm,12.61,ppm,1062262
CC18-360,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,157.8
CC18-360,Samp,Na MultiCal,,-,ppm,1.51,-,-
CC18-360,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3124
CC18-360,Samp,P multical,,-,ppm,6.44,-,-
CC18-360,Samp,S 181.972,,2.53,ppm,2.53,ppm,1072
CC18-360,Samp,Zn 206.200,,0.47,ppm,0.47,ppm,2014
CC18-361,Samp,Al 394.401,x,277.2,ppm,277.2,ppm,4964298
CC18-361,Samp,Ca 422.673,,10.85,ppm,10.85,ppm,4159975
CC18-361,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,10102
CC18-361,Samp,Fe 238.204,x,276.4,ppm,276.4,ppm,8448861
CC18-361,Samp,K MultiCal,,-,ppm,36.68,-,-
CC18-361,Samp,Mg 280.270,x,51.28,ppm,51.28,ppm,6652008
CC18-361,Samp,Mn 259.372,,9.88,ppm,9.88,ppm,835547
CC18-361,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,155.4
CC18-361,Samp,Na MultiCal,,-,ppm,1.29,-,-
CC18-361,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2696
CC18-361,Samp,P multical,,-,ppm,5.66,-,-
CC18-361,Samp,S 181.972,,1.85,ppm,1.85,ppm,794.8
CC18-361,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1974
CC18-362,Samp,Al 394.401,x,294.2,ppm,294.2,ppm,5144916
CC18-362,Samp,Ca 422.673,,11.85,ppm,11.85,ppm,4453259
CC18-362,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10918
CC18-362,Samp,Fe 238.204,x,298.5,ppm,298.5,ppm,8950920
CC18-362,Samp,K MultiCal,,-,ppm,36.85,-,-
CC18-362,Samp,Mg 280.270,x,54.51,ppm,54.51,ppm,7075648
CC18-362,Samp,Mn 259.372,,10.98,ppm,10.98,ppm,927381
CC18-362,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,172.1
CC18-362,Samp,Na MultiCal,,-,ppm,1.15,-,-
CC18-362,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2861
CC18-362,Samp,P multical,,-,ppm,5.97,-,-
CC18-362,Samp,S 181.972,,1.91,ppm,1.91,ppm,819.9
CC18-362,Samp,Zn 206.200,,0.48,ppm,0.48,ppm,2063
CC18-363,Samp,Al 394.401,x,297.3,ppm,297.3,ppm,5178062
CC18-363,Samp,Ca 422.673,,11.92,ppm,11.92,ppm,4473628
CC18-363,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10752
CC18-363,Samp,Fe 238.204,x,284.4,ppm,284.4,ppm,8630519
CC18-363,Samp,K MultiCal,,-,ppm,41.64,-,-
CC18-363,Samp,Mg 280.270,x,60.88,ppm,60.88,ppm,7911684
CC18-363,Samp,Mn 259.372,,9.55,ppm,9.55,ppm,807556
CC18-363,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,163.8
CC18-363,Samp,Na MultiCal,,-,ppm,1.19,-,-
CC18-363,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2924
CC18-363,Samp,P multical,,-,ppm,5.53,-,-
CC18-363,Samp,S 181.972,,1.98,ppm,1.98,ppm,849.2
CC18-363,Samp,Zn 206.200,,0.45,ppm,0.45,ppm,1921
CC18-364,Samp,Al 394.401,x,321.8,ppm,321.8,ppm,5438953
CC18-364,Samp,Ca 422.673,,13.21,ppm,13.21,ppm,4831812
CC18-364,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10815
CC18-364,Samp,Fe 238.204,x,288.8,ppm,288.8,ppm,8728785
CC18-364,Samp,K MultiCal,,-,ppm,47.02,-,-
CC18-364,Samp,Mg 280.270,x,63.76,ppm,63.76,ppm,8288502
CC18-364,Samp,Mn 259.372,,8.61,ppm,8.61,ppm,729199
CC18-364,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,175.3
CC18-364,Samp,Na MultiCal,,-,ppm,1.35,-,-
CC18-364,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2858
CC18-364,Samp,P multical,,-,ppm,5.55,-,-
CC18-364,Samp,S 181.972,,2.03,ppm,2.03,ppm,867.4
CC18-364,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1964
CC18-365,Samp,Al 394.401,x,277.8,ppm,277.8,ppm,4971129
CC18-365,Samp,Ca 422.673,,10.77,ppm,10.77,ppm,4135872
CC18-365,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9981
CC18-365,Samp,Fe 238.204,x,270.2,ppm,270.2,ppm,8306177
CC18-365,Samp,K MultiCal,,-,ppm,43,-,-
CC18-365,Samp,Mg 280.270,x,55.51,ppm,55.51,ppm,7206358
CC18-365,Samp,Mn 259.372,,8.84,ppm,8.84,ppm,748249
CC18-365,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,151
CC18-365,Samp,Na MultiCal,,-,ppm,1.27,-,-
CC18-365,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2745
CC18-365,Samp,P multical,,-,ppm,5.26,-,-
CC18-365,Samp,S 181.972,,1.97,ppm,1.97,ppm,843.2
CC18-365,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1828
CC18-366,Samp,Al 394.401,x,284.2,ppm,284.2,ppm,5038679
CC18-366,Samp,Ca 422.673,,11.43,ppm,11.43,ppm,4332353
CC18-366,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9955
CC18-366,Samp,Fe 238.204,x,284.8,ppm,284.8,ppm,8639680
CC18-366,Samp,K MultiCal,,-,ppm,43.73,-,-
CC18-366,Samp,Mg 280.270,x,55.68,ppm,55.68,ppm,7228502
CC18-366,Samp,Mn 259.372,,9.69,ppm,9.69,ppm,819342
CC18-366,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,157.9
CC18-366,Samp,Na MultiCal,,-,ppm,1.2,-,-
CC18-366,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2786
CC18-366,Samp,P multical,,-,ppm,5.36,-,-
CC18-366,Samp,S 181.972,,1.94,ppm,1.94,ppm,832.3
CC18-366,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1822
CC18-367,Samp,Al 394.401,x,425.4,ppm,425.4,ppm,6540839
CC18-367,Samp,Ca 422.673,,14.09,ppm,14.09,ppm,5061974
CC18-367,Samp,Cu 324.754,,0.25,ppm,0.25,ppm,14159
CC18-367,Samp,Fe 238.204,x,372.7,ppm,372.7,ppm,10635555
CC18-367,Samp,K MultiCal,,-,ppm,72.79,-,-
CC18-367,Samp,Mg 280.270,x,87.5,ppm,87.5,ppm,11401487
CC18-367,Samp,Mn 259.372,,7.38,ppm,7.38,ppm,625600
CC18-367,Samp,Mo 204.598,v,0.04,ppm,0.04,ppm,224.4
CC18-367,Samp,Na MultiCal,,-,ppm,1.41,-,-
CC18-367,Samp,Ni 230.299,,0.38,ppm,0.38,ppm,4253
CC18-367,Samp,P multical,,-,ppm,5.65,-,-
CC18-367,Samp,S 181.972,,2.3,ppm,2.3,ppm,979.2
CC18-367,Samp,Zn 206.200,,0.49,ppm,0.49,ppm,2089
CC18-368,Samp,Al 394.401,x,421.8,ppm,421.8,ppm,6502590
CC18-368,Samp,Ca 422.673,,15.63,ppm,15.63,ppm,5437158
CC18-368,Samp,Cu 324.754,,0.23,ppm,0.23,ppm,13144
CC18-368,Samp,Fe 238.204,x,351.5,ppm,351.5,ppm,10154172
CC18-368,Samp,K MultiCal,,-,ppm,65.29,-,-
CC18-368,Samp,Mg 280.270,x,85.72,ppm,85.72,ppm,11169075
CC18-368,Samp,Mn 259.372,,7.16,ppm,7.16,ppm,607557
CC18-368,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,187.6
CC18-368,Samp,Na MultiCal,,-,ppm,1.15,-,-
CC18-368,Samp,Ni 230.299,,0.36,ppm,0.36,ppm,4036
CC18-368,Samp,P multical,,-,ppm,5.63,-,-
CC18-368,Samp,S 181.972,,2.28,ppm,2.28,ppm,968.9
CC18-368,Samp,Zn 206.200,,0.49,ppm,0.49,ppm,2095
CC18-369,Samp,Al 394.401,,219.5,ppm,219.5,ppm,4317914
CC18-369,Samp,Ca 422.673,,11.99,ppm,11.99,ppm,4492919
CC18-369,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8952
CC18-369,Samp,Fe 238.204,,222.4,ppm,222.4,ppm,7193782
CC18-369,Samp,K MultiCal,,-,ppm,23.76,-,-
CC18-369,Samp,Mg 280.270,x,39.88,ppm,39.88,ppm,5156777
CC18-369,Samp,Mn 259.372,,10.83,ppm,10.83,ppm,914810
CC18-369,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,135.8
CC18-369,Samp,Na MultiCal,,-,ppm,1.19,-,-
CC18-369,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2195
CC18-369,Samp,P multical,,-,ppm,6.22,-,-
CC18-369,Samp,S 181.972,,2.06,ppm,2.06,ppm,880.4
CC18-369,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1879
CC18-370,Samp,Al 394.401,,223.4,ppm,223.4,ppm,4368207
CC18-370,Samp,Ca 422.673,,12.88,ppm,12.88,ppm,4741364
CC18-370,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8907
CC18-370,Samp,Fe 238.204,,226.7,ppm,226.7,ppm,7299768
CC18-370,Samp,K MultiCal,,-,ppm,23.23,-,-
CC18-370,Samp,Mg 280.270,x,40.9,ppm,40.9,ppm,5291320
CC18-370,Samp,Mn 259.372,,10.92,ppm,10.92,ppm,922153
