"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"LTAR19-163","Samp","Mg Multical","","-","ppm",5.44,"-","-"
"LTAR19-163","Samp","Ca Multical","o","-","ppm",6.38,"-","-"
"LTAR19-163","Samp","Al 394.401","",123.0,"ppm",123.0,"ppm",2872772
"LTAR19-163","Samp","Cu 324.754","",0.23,"ppm",0.23,"ppm",15152
"LTAR19-163","Samp","Fe 238.204","x",609.4,"ppm",609.4,"ppm",16417548
"LTAR19-163","Samp","K MultiCal","","-","ppm",9.88,"-","-"
"LTAR19-163","Samp","Mn 259.372","",9.94,"ppm",9.94,"ppm",1066982
"LTAR19-163","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",152.6
"LTAR19-163","Samp","Na MultiCal","","-","ppm",0.55,"-","-"
"LTAR19-163","Samp","Ni 230.299","",0.39,"ppm",0.39,"ppm",4957
"LTAR19-163","Samp","P multical","","-","ppm",8.41,"-","-"
"LTAR19-163","Samp","S 181.972","",2.22,"ppm",2.22,"ppm",976.9
"LTAR19-163","Samp","Zn 206.200","",0.98,"ppm",0.98,"ppm",4702
"LTAR19-164","Samp","Mg Multical","","-","ppm",5.15,"-","-"
"LTAR19-164","Samp","Ca Multical","o","-","ppm",6.31,"-","-"
"LTAR19-164","Samp","Al 394.401","",137.2,"ppm",137.2,"ppm",3140294
"LTAR19-164","Samp","Cu 324.754","",0.22,"ppm",0.22,"ppm",14615
"LTAR19-164","Samp","Fe 238.204","x",625.9,"ppm",625.9,"ppm",16767901
"LTAR19-164","Samp","K MultiCal","","-","ppm",9.24,"-","-"
"LTAR19-164","Samp","Mn 259.372","",9.98,"ppm",9.98,"ppm",1071302
"LTAR19-164","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",148.0
"LTAR19-164","Samp","Na MultiCal","","-","ppm",0.61,"-","-"
"LTAR19-164","Samp","Ni 230.299","",0.39,"ppm",0.39,"ppm",5034
"LTAR19-164","Samp","P multical","","-","ppm",7.48,"-","-"
"LTAR19-164","Samp","S 181.972","",1.48,"ppm",1.48,"ppm",662.8
"LTAR19-164","Samp","Zn 206.200","",0.97,"ppm",0.97,"ppm",4620
"blank","Samp","Al 394.401","",0.43,"ppm",0.43,"ppm",14027
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",512.2
"blank","Samp","Fe 238.204","",1.02,"ppm",1.02,"ppm",50150
"blank","Samp","K MultiCal","","-","ppm",0.14,"-","-"
"blank","Samp","Mn 259.372","v",0.01,"ppm",0.01,"ppm",2137
"blank","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",47.14
"blank","Samp","Na MultiCal","","-","ppm",0.49,"-","-"
"blank","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",86.34
"blank","Samp","P multical","","-","ppm",0.03,"-","-"
"blank","Samp","S 181.972","",0.04,"ppm",0.04,"ppm",52.26
"blank","Samp","Zn 206.200","",0.00,"ppm",0.00,"ppm",53.35
"blank","Samp","Al 394.401","",0.15,"ppm",0.15,"ppm",6458
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",490.1
"blank","Samp","Fe 238.204","v",0.04,"ppm",0.04,"ppm",2231
"blank","Samp","K MultiCal","","-","ppm",0.13,"-","-"
"blank","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",164.6
"blank","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",45.91
"blank","Samp","Na MultiCal","","-","ppm",0.52,"-","-"
"blank","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",84.87
"blank","Samp","P multical","","-","ppm",0.07,"-","-"
"blank","Samp","S 181.972","",0.04,"ppm",0.04,"ppm",52.94
"blank","Samp","Zn 206.200","uv",0.00,"ppm",0.00,"ppm",56.26
"HAG","Samp","Mg Multical","","-","ppm",12.88,"-","-"
"HAG","Samp","Ca Multical","o","-","ppm",14.48,"-","-"
"HAG","Samp","Al 394.401","",150.8,"ppm",150.8,"ppm",3384129
"HAG","Samp","Cu 324.754","",0.10,"ppm",0.10,"ppm",7143
"HAG","Samp","Fe 238.204","",252.2,"ppm",252.2,"ppm",8839681
"HAG","Samp","K MultiCal","","-","ppm",11.21,"-","-"
"HAG","Samp","Mn 259.372","",8.26,"ppm",8.26,"ppm",888897
"HAG","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",178.4
"HAG","Samp","Na MultiCal","","-","ppm",0.80,"-","-"
"HAG","Samp","Ni 230.299","",0.17,"ppm",0.17,"ppm",2206
"HAG","Samp","P multical","","-","ppm",4.75,"-","-"
"HAG","Samp","S 181.972","",1.91,"ppm",1.91,"ppm",844.8
"HAG","Samp","Zn 206.200","",0.39,"ppm",0.39,"ppm",1909
"HAG","Samp","Mg Multical","","-","ppm",12.83,"-","-"
"HAG","Samp","Ca Multical","o","-","ppm",13.93,"-","-"
"HAG","Samp","Al 394.401","",150.0,"ppm",150.0,"ppm",3370893
"HAG","Samp","Cu 324.754","",0.10,"ppm",0.10,"ppm",7057
"HAG","Samp","Fe 238.204","",245.4,"ppm",245.4,"ppm",8695857
"HAG","Samp","K MultiCal","","-","ppm",11.16,"-","-"
"HAG","Samp","Mn 259.372","",8.07,"ppm",8.07,"ppm",868396
"HAG","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",185.2
"HAG","Samp","Na MultiCal","","-","ppm",0.78,"-","-"
"HAG","Samp","Ni 230.299","",0.16,"ppm",0.16,"ppm",2159
"HAG","Samp","P multical","","-","ppm",4.70,"-","-"
"HAG","Samp","S 181.972","",1.88,"ppm",1.88,"ppm",830.9
"HAG","Samp","Zn 206.200","",0.38,"ppm",0.38,"ppm",1864
"Rack#3311 UMES 37498","Samp","Mg Multical","","-","ppm",2.22,"-","-"
"Rack#3311 UMES 37498","Samp","Ca Multical","o","-","ppm",5.60,"-","-"
"Rack#3311 UMES 37498","Samp","Al 394.401","",0.47,"ppm",0.47,"ppm",15259
"Rack#3311 UMES 37498","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",775.6
"Rack#3311 UMES 37498","Samp","Fe 238.204","",0.59,"ppm",0.59,"ppm",29164
"Rack#3311 UMES 37498","Samp","K MultiCal","","-","ppm",4.74,"-","-"
"Rack#3311 UMES 37498","Samp","Mn 259.372","v",0.02,"ppm",0.02,"ppm",2628
"Rack#3311 UMES 37498","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",41.65
"Rack#3311 UMES 37498","Samp","Na MultiCal","","-","ppm",5.13,"-","-"
"Rack#3311 UMES 37498","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",77.84
"Rack#3311 UMES 37498","Samp","P multical","","-","ppm",0.15,"-","-"
"Rack#3311 UMES 37498","Samp","S 181.972","",6.90,"ppm",6.90,"ppm",2960
"Rack#3311 UMES 37498","Samp","Zn 206.200","",0.09,"ppm",0.09,"ppm",468.7
"UMES 37499","Samp","Mg Multical","","-","ppm",2.17,"-","-"
"UMES 37499","Samp","Ca Multical","o","-","ppm",5.33,"-","-"
"UMES 37499","Samp","Al 394.401","",0.20,"ppm",0.20,"ppm",7799
"UMES 37499","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",720.1
"UMES 37499","Samp","Fe 238.204","",0.21,"ppm",0.21,"ppm",10651
"UMES 37499","Samp","K MultiCal","","-","ppm",4.74,"-","-"
"UMES 37499","Samp","Mn 259.372","v",0.00,"ppm",0.00,"ppm",769.3
"UMES 37499","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",41.93
"UMES 37499","Samp","Na MultiCal","","-","ppm",5.10,"-","-"
"UMES 37499","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",106.2
"UMES 37499","Samp","P multical","","-","ppm",0.14,"-","-"
"UMES 37499","Samp","S 181.972","",6.91,"ppm",6.91,"ppm",2965
"UMES 37499","Samp","Zn 206.200","",0.08,"ppm",0.08,"ppm",433.0
"UMES 37500","Samp","Mg Multical","","-","ppm",2.00,"-","-"
"UMES 37500","Samp","Ca Multical","o","-","ppm",5.51,"-","-"
"UMES 37500","Samp","Al 394.401","",0.13,"ppm",0.13,"ppm",5691
"UMES 37500","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",711.0
"UMES 37500","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1572
"UMES 37500","Samp","K MultiCal","","-","ppm",2.14,"-","-"
"UMES 37500","Samp","Mn 259.372","v",0.00,"ppm",0.00,"ppm",739.7
"UMES 37500","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",48.76
"UMES 37500","Samp","Na MultiCal","","-","ppm",2.78,"-","-"
"UMES 37500","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",104.3
"UMES 37500","Samp","P multical","","-","ppm",0.08,"-","-"
"UMES 37500","Samp","S 181.972","",4.00,"ppm",4.00,"ppm",1731
"UMES 37500","Samp","Zn 206.200","",0.05,"ppm",0.05,"ppm",254.2
"UMES 37501","Samp","Mg Multical","","-","ppm",1.99,"-","-"
"UMES 37501","Samp","Ca Multical","o","-","ppm",5.59,"-","-"
"UMES 37501","Samp","Al 394.401","",0.12,"ppm",0.12,"ppm",5531
"UMES 37501","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",698.0
"UMES 37501","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1497
"UMES 37501","Samp","K MultiCal","","-","ppm",2.13,"-","-"
"UMES 37501","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",473.8
"UMES 37501","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",42.90
"UMES 37501","Samp","Na MultiCal","","-","ppm",2.94,"-","-"
"UMES 37501","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",118.8
"UMES 37501","Samp","P multical","","-","ppm",0.08,"-","-"
"UMES 37501","Samp","S 181.972","",4.15,"ppm",4.15,"ppm",1797
"UMES 37501","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",219.4
"UMES 37502","Samp","Mg Multical","","-","ppm",1.94,"-","-"
"UMES 37502","Samp","Ca Multical","o","-","ppm",5.41,"-","-"
"UMES 37502","Samp","Al 394.401","",0.12,"ppm",0.12,"ppm",5673
"UMES 37502","Samp","Cu 324.754","",0.00,"ppm",0.00,"ppm",822.1
"UMES 37502","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1531
"UMES 37502","Samp","K MultiCal","","-","ppm",2.16,"-","-"
"UMES 37502","Samp","Mn 259.372","v",0.00,"ppm",0.00,"ppm",642.3
"UMES 37502","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",56.52
"UMES 37502","Samp","Na MultiCal","","-","ppm",2.73,"-","-"
"UMES 37502","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",134.2
"UMES 37502","Samp","P multical","","-","ppm",0.07,"-","-"
"UMES 37502","Samp","S 181.972","",4.01,"ppm",4.01,"ppm",1735
"UMES 37502","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",235.4
"UMES 37503","Samp","Mg Multical","","-","ppm",1.44,"-","-"
"UMES 37503","Samp","Ca Multical","","-","ppm",4.14,"-","-"
"UMES 37503","Samp","Al 394.401","",0.24,"ppm",0.24,"ppm",8933
"UMES 37503","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",759.3
"UMES 37503","Samp","Fe 238.204","",0.10,"ppm",0.10,"ppm",4929
"UMES 37503","Samp","K MultiCal","","-","ppm",2.37,"-","-"
"UMES 37503","Samp","Mn 259.372","v",0.01,"ppm",0.01,"ppm",1826
"UMES 37503","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",48.12
"UMES 37503","Samp","Na MultiCal","","-","ppm",2.21,"-","-"
"UMES 37503","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",79.33
"UMES 37503","Samp","P multical","","-","ppm",0.16,"-","-"
"UMES 37503","Samp","S 181.972","",2.78,"ppm",2.78,"ppm",1213
"UMES 37503","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",219.3
"UMES 37504","Samp","Mg Multical","","-","ppm",0.74,"-","-"
"UMES 37504","Samp","Ca Multical","","-","ppm",2.05,"-","-"
"UMES 37504","Samp","Al 394.401","",0.58,"ppm",0.58,"ppm",18006
"UMES 37504","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",750.9
"UMES 37504","Samp","Fe 238.204","",0.19,"ppm",0.19,"ppm",9339
"UMES 37504","Samp","K MultiCal","","-","ppm",1.78,"-","-"
"UMES 37504","Samp","Mn 259.372","v",0.01,"ppm",0.01,"ppm",1179
"UMES 37504","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",53.87
"UMES 37504","Samp","Na MultiCal","","-","ppm",1.26,"-","-"
"UMES 37504","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",97.67
"UMES 37504","Samp","P multical","","-","ppm",0.26,"-","-"
"UMES 37504","Samp","S 181.972","",1.28,"ppm",1.28,"ppm",579.3
"UMES 37504","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",226.4
"UMES 37505","Samp","Mg Multical","","-","ppm",0.44,"-","-"
"UMES 37505","Samp","Ca Multical","","-","ppm",1.16,"-","-"
"UMES 37505","Samp","Al 394.401","",0.65,"ppm",0.65,"ppm",20145
"UMES 37505","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",656.3
"UMES 37505","Samp","Fe 238.204","",0.19,"ppm",0.19,"ppm",9788
"UMES 37505","Samp","K MultiCal","","-","ppm",1.42,"-","-"
"UMES 37505","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",558.4
"UMES 37505","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",43.32
"UMES 37505","Samp","Na MultiCal","","-","ppm",0.75,"-","-"
"UMES 37505","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",88.37
"UMES 37505","Samp","P multical","","-","ppm",0.25,"-","-"
"UMES 37505","Samp","S 181.972","",0.33,"ppm",0.33,"ppm",175.8
"UMES 37505","Samp","Zn 206.200","",0.02,"ppm",0.02,"ppm",111.6
"UMES 37506","Samp","Mg Multical","","-","ppm",0.75,"-","-"
"UMES 37506","Samp","Ca Multical","","-","ppm",2.02,"-","-"
"UMES 37506","Samp","Al 394.401","",0.56,"ppm",0.56,"ppm",17551
"UMES 37506","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",723.1
"UMES 37506","Samp","Fe 238.204","",0.17,"ppm",0.17,"ppm",8461
"UMES 37506","Samp","K MultiCal","","-","ppm",1.68,"-","-"
"UMES 37506","Samp","Mn 259.372","uv",0.00,"ppm",0.00,"ppm",579.9
"UMES 37506","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",61.11
"UMES 37506","Samp","Na MultiCal","","-","ppm",1.07,"-","-"
"UMES 37506","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",80.66
"UMES 37506","Samp","P multical","","-","ppm",0.28,"-","-"
"UMES 37506","Samp","S 181.972","",0.78,"ppm",0.78,"ppm",364.0
"UMES 37506","Samp","Zn 206.200","",0.02,"ppm",0.02,"ppm",148.0
"UMES 37507","Samp","Mg Multical","","-","ppm",1.01,"-","-"
"UMES 37507","Samp","Ca Multical","","-","ppm",2.79,"-","-"
"UMES 37507","Samp","Al 394.401","",0.30,"ppm",0.30,"ppm",10561
"UMES 37507","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",678.9
"UMES 37507","Samp","Fe 238.204","",0.07,"ppm",0.07,"ppm",3874
"UMES 37507","Samp","K MultiCal","","-","ppm",1.77,"-","-"
"UMES 37507","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",326.1
"UMES 37507","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",51.97
"UMES 37507","Samp","Na MultiCal","","-","ppm",1.29,"-","-"
"UMES 37507","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",83.69
"UMES 37507","Samp","P multical","","-","ppm",0.20,"-","-"
"UMES 37507","Samp","S 181.972","",1.29,"ppm",1.29,"ppm",583.0
"UMES 37507","Samp","Zn 206.200","",0.02,"ppm",0.02,"ppm",145.4
"UMES 37508","Samp","Mg Multical","","-","ppm",1.24,"-","-"
"UMES 37508","Samp","Ca Multical","","-","ppm",3.48,"-","-"
"UMES 37508","Samp","Al 394.401","",0.30,"ppm",0.30,"ppm",10549
"UMES 37508","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",755.6
"UMES 37508","Samp","Fe 238.204","",0.09,"ppm",0.09,"ppm",4754
"UMES 37508","Samp","K MultiCal","","-","ppm",1.86,"-","-"
"UMES 37508","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",494.6
"UMES 37508","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",47.13
"UMES 37508","Samp","Na MultiCal","","-","ppm",1.54,"-","-"
"UMES 37508","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",110.7
"UMES 37508","Samp","P multical","","-","ppm",0.19,"-","-"
"UMES 37508","Samp","S 181.972","",1.78,"ppm",1.78,"ppm",791.3
"UMES 37508","Samp","Zn 206.200","",0.03,"ppm",0.03,"ppm",178.0
"UMES 37509","Samp","Mg Multical","","-","ppm",1.40,"-","-"
"UMES 37509","Samp","Ca Multical","","-","ppm",4.20,"-","-"
"UMES 37509","Samp","Al 394.401","",0.16,"ppm",0.16,"ppm",6577
"UMES 37509","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",625.9
"UMES 37509","Samp","Fe 238.204","v",0.04,"ppm",0.04,"ppm",2248
"UMES 37509","Samp","K MultiCal","","-","ppm",1.92,"-","-"
"UMES 37509","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",357.6
"UMES 37509","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",49.28
"UMES 37509","Samp","Na MultiCal","","-","ppm",1.75,"-","-"
"UMES 37509","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",95.58
"UMES 37509","Samp","P multical","","-","ppm",0.14,"-","-"
"UMES 37509","Samp","S 181.972","",2.11,"ppm",2.11,"ppm",929.0
"UMES 37509","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",204.7
"UMES 37510","Samp","Mg Multical","","-","ppm",1.52,"-","-"
"UMES 37510","Samp","Ca Multical","","-","ppm",4.43,"-","-"
"UMES 37510","Samp","Al 394.401","",0.22,"ppm",0.22,"ppm",8280
"UMES 37510","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",780.7
"UMES 37510","Samp","Fe 238.204","v",0.05,"ppm",0.05,"ppm",2753
"UMES 37510","Samp","K MultiCal","","-","ppm",3.40,"-","-"
"UMES 37510","Samp","Mn 259.372","uv",0.00,"ppm",0.00,"ppm",576.4
"UMES 37510","Samp","Mo 204.598","uv",0.01,"ppm",0.01,"ppm",55.17
"UMES 37510","Samp","Na MultiCal","","-","ppm",1.91,"-","-"
"UMES 37510","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",122.3
"UMES 37510","Samp","P multical","","-","ppm",0.13,"-","-"
"UMES 37510","Samp","S 181.972","",3.30,"ppm",3.30,"ppm",1435
"UMES 37510","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",214.7
"UMES 37511","Samp","Mg Multical","","-","ppm",1.62,"-","-"
"UMES 37511","Samp","Ca Multical","","-","ppm",4.77,"-","-"
"UMES 37511","Samp","Al 394.401","",0.24,"ppm",0.24,"ppm",8787
"UMES 37511","Samp","Cu 324.754","uv",0.00,"ppm",0.00,"ppm",739.0
"UMES 37511","Samp","Fe 238.204","",0.09,"ppm",0.09,"ppm",4449
"UMES 37511","Samp","K MultiCal","","-","ppm",1.99,"-","-"
"UMES 37511","Samp","Mn 259.372","v",0.00,"ppm",0.00,"ppm",637.2
"UMES 37511","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",46.99
"UMES 37511","Samp","Na MultiCal","","-","ppm",2.03,"-","-"
"UMES 37511","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",94.92
"UMES 37511","Samp","P multical","","-","ppm",0.12,"-","-"
"UMES 37511","Samp","S 181.972","",2.64,"ppm",2.64,"ppm",1154
"UMES 37511","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",225.6
"UMES 37512","Samp","Mg Multical","","-","ppm",1.64,"-","-"
"UMES 37512","Samp","Ca Multical","o","-","ppm",5.02,"-","-"
"UMES 37512","Samp","Al 394.401","",0.19,"ppm",0.19,"ppm",7595
"UMES 37512","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",709.8
"UMES 37512","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1924
"UMES 37512","Samp","K MultiCal","","-","ppm",1.98,"-","-"
"UMES 37512","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",412.9
"UMES 37512","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",60.31
"UMES 37512","Samp","Na MultiCal","","-","ppm",2.03,"-","-"
"UMES 37512","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",121.7
"UMES 37512","Samp","P multical","","-","ppm",0.10,"-","-"
"UMES 37512","Samp","S 181.972","",2.76,"ppm",2.76,"ppm",1206
"UMES 37512","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",221.4
"UMES 37513","Samp","Mg Multical","","-","ppm",1.68,"-","-"
"UMES 37513","Samp","Ca Multical","o","-","ppm",5.14,"-","-"
"UMES 37513","Samp","Al 394.401","",0.16,"ppm",0.16,"ppm",6661
"UMES 37513","Samp","Cu 324.754","",0.08,"ppm",0.08,"ppm",5896
"UMES 37513","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1888
"UMES 37513","Samp","K MultiCal","","-","ppm",2.03,"-","-"
"UMES 37513","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",335.5
"UMES 37513","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",50.47
"UMES 37513","Samp","Na MultiCal","","-","ppm",2.12,"-","-"
"UMES 37513","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",114.9
"UMES 37513","Samp","P multical","","-","ppm",0.10,"-","-"
"UMES 37513","Samp","S 181.972","",2.88,"ppm",2.88,"ppm",1256
"UMES 37513","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",237.6
"UMES 37514","Samp","Mg Multical","","-","ppm",1.73,"-","-"
"UMES 37514","Samp","Ca Multical","o","-","ppm",5.11,"-","-"
"UMES 37514","Samp","Al 394.401","",0.19,"ppm",0.19,"ppm",7341
"UMES 37514","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",682.1
"UMES 37514","Samp","Fe 238.204","v",0.04,"ppm",0.04,"ppm",2374
"UMES 37514","Samp","K MultiCal","","-","ppm",2.13,"-","-"
"UMES 37514","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",502.2
"UMES 37514","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",54.95
"UMES 37514","Samp","Na MultiCal","","-","ppm",2.23,"-","-"
"UMES 37514","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",139.9
"UMES 37514","Samp","P multical","","-","ppm",0.11,"-","-"
"UMES 37514","Samp","S 181.972","",3.05,"ppm",3.05,"ppm",1328
"UMES 37514","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",216.6
"UMES 37515","Samp","Mg Multical","","-","ppm",1.80,"-","-"
"UMES 37515","Samp","Ca Multical","o","-","ppm",5.38,"-","-"
"UMES 37515","Samp","Al 394.401","",0.14,"ppm",0.14,"ppm",6148
"UMES 37515","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",661.9
"UMES 37515","Samp","Fe 238.204","v",0.02,"ppm",0.02,"ppm",1101
"UMES 37515","Samp","K MultiCal","","-","ppm",2.16,"-","-"
"UMES 37515","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",484.5
"UMES 37515","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",64.43
"UMES 37515","Samp","Na MultiCal","","-","ppm",2.26,"-","-"
"UMES 37515","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",99.39
"UMES 37515","Samp","P multical","","-","ppm",0.07,"-","-"
"UMES 37515","Samp","S 181.972","",3.15,"ppm",3.15,"ppm",1370
"UMES 37515","Samp","Zn 206.200","",0.04,"ppm",0.04,"ppm",225.8
"UMES 37516","Samp","Mg Multical","","-","ppm",1.84,"-","-"
"UMES 37516","Samp","Ca Multical","o","-","ppm",5.57,"-","-"
"UMES 37516","Samp","Al 394.401","",0.18,"ppm",0.18,"ppm",7185
"UMES 37516","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",640.4
"UMES 37516","Samp","Fe 238.204","v",0.02,"ppm",0.02,"ppm",1323
"UMES 37516","Samp","K MultiCal","","-","ppm",2.13,"-","-"
"UMES 37516","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",443.0
"UMES 37516","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",50.17
"UMES 37516","Samp","Na MultiCal","","-","ppm",2.33,"-","-"
"UMES 37516","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",124.7
"UMES 37516","Samp","P multical","","-","ppm",0.07,"-","-"
"UMES 37516","Samp","S 181.972","",3.30,"ppm",3.30,"ppm",1435
"UMES 37516","Samp","Zn 206.200","",0.05,"ppm",0.05,"ppm",259.3
"UMES 37517","Samp","Mg Multical","","-","ppm",1.86,"-","-"
"UMES 37517","Samp","Ca Multical","o","-","ppm",5.52,"-","-"
"UMES 37517","Samp","Al 394.401","",0.16,"ppm",0.16,"ppm",6520
"UMES 37517","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",715.3
"UMES 37517","Samp","Fe 238.204","",0.07,"ppm",0.07,"ppm",3516
"UMES 37517","Samp","K MultiCal","","-","ppm",2.19,"-","-"
"UMES 37517","Samp","Mn 259.372","uv",0.00,"ppm",0.00,"ppm",583.9
"UMES 37517","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",46.67
"UMES 37517","Samp","Na MultiCal","","-","ppm",2.63,"-","-"
"UMES 37517","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",106.2
"UMES 37517","Samp","P multical","","-","ppm",0.08,"-","-"
"UMES 37517","Samp","S 181.972","",3.37,"ppm",3.37,"ppm",1464
"UMES 37517","Samp","Zn 206.200","",0.05,"ppm",0.05,"ppm",275.5
"UMES 37518","Samp","Mg Multical","","-","ppm",1.93,"-","-"
"UMES 37518","Samp","Ca Multical","o","-","ppm",5.53,"-","-"
"UMES 37518","Samp","Al 394.401","",0.15,"ppm",0.15,"ppm",6332
"UMES 37518","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",700.1
"UMES 37518","Samp","Fe 238.204","v",0.03,"ppm",0.03,"ppm",1868
"UMES 37518","Samp","K MultiCal","","-","ppm",2.20,"-","-"
"UMES 37518","Samp","Mn 259.372","uv",0.00,"ppm",0.00,"ppm",603.2
"UMES 37518","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",43.00
"UMES 37518","Samp","Na MultiCal","","-","ppm",2.34,"-","-"
"UMES 37518","Samp","Ni 230.299","",0.00,"ppm",0.00,"ppm",115.9
"UMES 37518","Samp","P multical","","-","ppm",0.08,"-","-"
"UMES 37518","Samp","S 181.972","",3.48,"ppm",3.48,"ppm",1510
